epoch,accuracy,f1_score,loss,val_accuracy,val_f1_score,val_loss
0,0.4042726457118988,0.40186309814453125,1.7090948820114136,0.39170506596565247,0.35160788893699646,1.8236699104309082
1,0.5133265256881714,0.5116748809814453,1.3458874225616455,0.5345622301101685,0.52339106798172,1.2748289108276367
2,0.558290958404541,0.5577581524848938,1.248978853225708,0.5737327337265015,0.5755257606506348,1.198698878288269
3,0.5814852714538574,0.582636833190918,1.1664990186691284,0.5748847723007202,0.5697172284126282,1.1456751823425293
4,0.5898270606994629,0.5914358496665955,1.1338647603988647,0.6036866307258606,0.6038649678230286,1.1332547664642334
5,0.6341810822486877,0.6357409358024597,1.0421394109725952,0.6036866307258606,0.6001877784729004,1.121084213256836
6,0.6380468010902405,0.6382899880409241,1.0144182443618774,0.6071428656578064,0.6102733016014099,1.161194086074829
7,0.651881992816925,0.6532630920410156,0.9952267408370972,0.6094470024108887,0.6112996935844421,1.1269294023513794
8,0.6880976557731628,0.6890606880187988,0.8870377540588379,0.6232718825340271,0.6243277192115784,1.1111701726913452
9,0.7222787141799927,0.722719669342041,0.8029738664627075,0.6198156476020813,0.6176608204841614,1.1135849952697754
10,0.7271617650985718,0.7273276448249817,0.7826773524284363,0.6267281174659729,0.6285140514373779,1.1423957347869873
11,0.7666327357292175,0.7668142318725586,0.6940075159072876,0.6255760192871094,0.6268355250358582,1.1671708822250366
12,0.7825025320053101,0.7830758094787598,0.6694898009300232,0.638248860836029,0.6364785432815552,1.162327527999878
13,0.7951169610023499,0.7952695488929749,0.6252316832542419,0.6278801560401917,0.6283401250839233,1.170789122581482
0,0.6162766814231873,0.6155973672866821,1.1122775077819824,0.789170503616333,0.7876155376434326,0.7684948444366455
1,0.7662258148193359,0.765815794467926,0.7030307054519653,0.849078357219696,0.8474087715148926,0.49861398339271545
2,0.7961342930793762,0.7965924739837646,0.5993877053260803,0.8663594722747803,0.864443838596344,0.41508230566978455
3,0.8203458786010742,0.8202307820320129,0.5468577742576599,0.8744239807128906,0.8733720779418945,0.3862338662147522
4,0.8384537100791931,0.8387868404388428,0.5016265511512756,0.8778801560401917,0.8761312961578369,0.37914273142814636
5,0.8502542972564697,0.8504883646965027,0.4643096327781677,0.8940092325210571,0.8936430811882019,0.3554637134075165
6,0.8638860583305359,0.8640777468681335,0.439750611782074,0.8940092325210571,0.8929792046546936,0.3500708341598511
7,0.8659206628799438,0.8660641312599182,0.42727434635162354,0.9020737409591675,0.9013814926147461,0.3457915484905243
8,0.8809766173362732,0.8811256885528564,0.4001474380493164,0.9020737409591675,0.9011051058769226,0.3338676393032074
9,0.8830111622810364,0.883167028427124,0.39676183462142944,0.9182027578353882,0.9170992374420166,0.3173055946826935
10,0.8893184065818787,0.8893430233001709,0.39412277936935425,0.9147465229034424,0.9140958786010742,0.31786420941352844
11,0.8862665295600891,0.8864380717277527,0.38462361693382263,0.9112903475761414,0.9100914001464844,0.3346673846244812
12,0.9102746844291687,0.910404622554779,0.3221631646156311,0.9147465229034424,0.9139350056648254,0.29660525918006897
13,0.9163784384727478,0.9164420962333679,0.31229695677757263,0.9193548560142517,0.9189696311950684,0.29157859086990356
14,0.9261444807052612,0.9262499809265137,0.2860780656337738,0.9262672662734985,0.9259938597679138,0.2866087853908539
15,0.9237029552459717,0.923726499080658,0.2880589962005615,0.9320276379585266,0.9315354824066162,0.2707376480102539
16,0.9251271486282349,0.9252579808235168,0.2836066484451294,0.9170507192611694,0.9162530899047852,0.3005841076374054
17,0.9289928674697876,0.9290091395378113,0.27128779888153076,0.9274193644523621,0.926740825176239,0.2783578336238861
18,0.9383519887924194,0.9384366869926453,0.2662063539028168,0.9308755993843079,0.9303913116455078,0.2738463878631592
19,0.9371312260627747,0.9372410178184509,0.2508566379547119,0.9389401078224182,0.9385945200920105,0.267922967672348
20,0.9330620765686035,0.933172881603241,0.2555781900882721,0.9320276379585266,0.9317535758018494,0.27200818061828613
21,0.9440488219261169,0.9441492557525635,0.24065321683883667,0.9251152276992798,0.9246428608894348,0.27927011251449585
22,0.9440488219261169,0.9441825747489929,0.22551989555358887,0.9308755993843079,0.9306581616401672,0.2728865146636963
23,0.9448626637458801,0.9450134634971619,0.22695034742355347,0.9320276379585266,0.9316866397857666,0.26739153265953064
24,0.9499491453170776,0.950066089630127,0.2129180133342743,0.9343317747116089,0.9339327216148376,0.26851120591163635
25,0.9503560662269592,0.9503951072692871,0.21642012894153595,0.9354838728904724,0.9352975487709045,0.26755860447883606
26,0.9532044529914856,0.9533407092094421,0.21437859535217285,0.9354838728904724,0.9351367354393005,0.2685634195804596
27,0.9519837498664856,0.9520668387413025,0.20962658524513245,0.9343317747116089,0.9339410662651062,0.2679389715194702
28,0.9552390575408936,0.9552791118621826,0.1980689913034439,0.9320276379585266,0.9317004084587097,0.27132532000541687
